age,work_class,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,fifty_k
41,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
51,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
49,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
57,State-gov,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States,<=50K
52,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
38,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
65,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
56,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
41,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
40,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
29,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
40,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
26,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
54,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
45,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
45,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
28,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
46,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
56,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
62,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
46,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
41,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
39,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
44,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
48,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
44,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,40,United-States,<=50K
55,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
47,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
53,Local-gov,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
50,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
49,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
45,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
63,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
40,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
61,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
56,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
47,Local-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
47,Local-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
36,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
55,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
53,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
26,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
44,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
46,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
58,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
51,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
51,State-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
46,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
39,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
50,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
50,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
34,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
61,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
38,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
68,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
50,Self-emp-not-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
40,State-gov,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
46,Local-gov,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
42,Local-gov,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
42,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
27,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
33,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
25,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
55,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
52,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K
46,Local-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K
35,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
39,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
37,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
38,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,42,United-States,<=50K
53,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,43,United-States,<=50K
49,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,44,United-States,<=50K
43,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,44,United-States,<=50K
56,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,45,Germany,<=50K
30,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K
31,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K
32,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K
47,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,45,United-States,<=50K
36,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,45,United-States,<=50K
45,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,45,United-States,<=50K
39,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,45,United-States,>50K
51,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,45,United-States,>50K
54,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,47,United-States,<=50K
48,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,48,United-States,<=50K
45,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,48,United-States,<=50K
47,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,48,United-States,<=50K
40,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,48,United-States,<=50K
59,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,48,United-States,<=50K
60,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,48,United-States,<=50K
57,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,48,United-States,<=50K
40,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
35,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
34,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
31,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
48,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
41,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,50,United-States,<=50K
49,Federal-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
44,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
42,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
52,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
33,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,50,United-States,<=50K
56,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,50,United-States,<=50K
45,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,50,United-States,<=50K
45,Self-emp-not-inc,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K
43,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,50,United-States,<=50K
32,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
51,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
57,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
59,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,52,Outlying-US(Guam-USVI-etc),<=50K
32,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,54,United-States,<=50K
41,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,55,United-States,<=50K
66,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,55,United-States,<=50K
39,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,55,United-States,<=50K
32,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,55,United-States,<=50K
45,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,55,United-States,<=50K
47,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
24,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
52,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
49,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
62,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,60,United-States,<=50K
51,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K
63,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K
34,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K
48,Self-emp-not-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K
51,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,63,United-States,<=50K
47,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,65,United-States,<=50K
35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,70,United-States,<=50K
41,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,80,United-States,<=50K
51,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,8,Puerto-Rico,>50K
32,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,16,United-States,<=50K
53,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,20,United-States,<=50K
41,Local-gov,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,20,United-States,<=50K
41,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,21,United-States,<=50K
50,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,22,United-States,<=50K
28,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,24,United-States,<=50K
61,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,25,United-States,<=50K
49,Self-emp-inc,Some-college,10,Divorced,Sales,Not-in-family,White,Male,25,United-States,<=50K
40,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,30,Guatemala,>50K
54,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,30,United-States,<=50K
45,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,30,United-States,<=50K
68,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,<=50K
45,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,30,United-States,<=50K
25,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,30,United-States,<=50K
56,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,30,United-States,<=50K
43,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,30,United-States,<=50K
28,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,30,United-States,<=50K
30,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,30,United-States,<=50K
67,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,35,United-States,<=50K
30,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K
44,Self-emp-not-inc,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,35,United-States,<=50K
42,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,38,United-States,<=50K
39,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,38,United-States,<=50K
38,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,40,Iran,<=50K
35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,40,Mexico,<=50K
52,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
47,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
49,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
23,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
